file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$BuiltIn$BigIntegerConverter,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$BuiltIn$PatternConverter,innerclass,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$BuiltIn$ShortConverter,innerclass,3,3,0,3,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,13,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Model$PositionalParamSpec,innerclass,8,8,0,8,18,3,0,11,40,0.6666667,0.0,0.0,13,3,9,3,1,0,10,0,0,0,3,0,0,3,0,0,0,0,7,96,13,0,4,0,1,5,2,5,6,4,1,0,1,0,207,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\AutoComplete.java,picocli.AutoComplete$Anonymous2,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\AutoComplete.java,picocli.AutoComplete$Anonymous1,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-1,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Help,innerclass,35,35,0,35,161,2,0,190,1137,0.8798077,0.0,0.0,78,21,48,16,7,7,62,0,0,0,8,3,0,6,2,0,6,0,66,1604,79,22,16,0,7,40,62,100,24,79,6,1,18,0,740,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$BuiltIn$StringConverter,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Help$MinimalParameterRenderer,innerclass,6,6,0,6,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,1,2,0,0,0,0,0,0,0,34,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$ParseResult$GroupMatchContainer,innerclass,12,12,0,12,84,1,0,72,0,0.7043478,0.0,0.0,23,0,3,7,0,13,16,0,0,0,5,0,0,5,0,0,1,0,7,243,23,16,21,0,0,22,11,42,6,32,3,1,0,0,173,9,2
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Help$IParameterRenderer,interface,4,4,0,4,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$NoVersionProvider,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Help$SortByOptionArityAndNameAlphabetically,innerclass,4,4,0,4,8,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,3,0,0,0,5,6,2,3,2,0,0,0,25,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Help$Ansi$IStyle,interface,0,0,0,0,2,1,0,0,1,1.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,21,1,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Help$SortByOrder,innerclass,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\AutoComplete.java,picocli.AutoComplete$Predicate,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Help$Ansi$Palette256Color,innerclass,2,2,0,2,11,1,0,3,0,0.1,0.0,0.0,5,0,4,0,0,1,5,0,0,0,2,0,0,2,0,0,2,0,5,33,6,0,4,0,3,3,12,5,11,4,1,0,0,0,31,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$ParseResult$GroupMatchContainer$Anonymous25,anonymous,3,3,0,3,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,1,0,0,0,0,0,10,-1,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$BuiltIn$DoubleConverter,innerclass,3,3,0,3,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,7,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$RunAll,innerclass,9,9,0,9,10,3,0,11,6,0.0,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,5,37,5,3,0,0,0,1,0,5,0,3,2,0,0,0,126,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$MutuallyExclusiveArgsException,innerclass,2,2,0,2,1,6,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,27,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$IVersionProvider,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$BuiltIn$NetworkInterfaceConverter,innerclass,3,3,0,3,3,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,16,2,0,0,2,0,2,0,1,1,1,2,0,0,0,17,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$BuiltIn$BooleanConverter,innerclass,2,2,0,2,3,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,4,0,0,1,0,1,0,0,0,17,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Model$IScope,interface,2,2,0,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$BuiltIn$ISO8601TimeConverter,innerclass,5,5,0,5,9,1,0,7,1,0.33333334,0.0,0.0,3,0,1,1,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1,35,5,0,0,3,0,9,3,1,2,1,3,0,0,0,40,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$BuiltIn$LongConverter,innerclass,3,3,0,3,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,13,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Model,innerclass,9,9,0,9,7,3,0,6,10,0.0,-1.0,-1.0,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4714,4,0,2,0,0,2,0,0,0,0,0,0,25,0,697,25,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$BuiltIn$CharArrayConverter,innerclass,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\AutoComplete.java,picocli.AutoComplete$BooleanArgFilter,innerclass,2,2,0,2,3,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,10,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$TraceLevel,enum,3,3,0,3,9,1,0,7,6,0.0,0.0,0.0,4,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,15,3,0,1,0,0,3,0,0,1,0,1,0,0,0,30,2,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Help$DefaultParameterRenderer,innerclass,9,9,0,9,7,1,0,13,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,3,31,1,3,0,0,0,3,5,13,0,12,2,0,0,0,85,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Help$Column,innerclass,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,2,0,1,11,0,0,0,0,0,1,0,3,0,3,0,0,1,0,53,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$RegexTransformer,innerclass,4,4,0,4,9,1,0,12,0,0.4,0.0,0.0,5,1,4,0,0,1,5,0,0,0,2,0,0,0,0,2,2,0,3,62,6,2,0,0,0,15,0,5,1,5,2,0,1,0,86,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$BuiltIn$CharsetConverter,innerclass,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$ExecutionException,innerclass,3,3,0,3,3,5,0,1,0,0.5,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,2,0,2,15,1,0,0,0,0,2,1,3,0,2,0,0,0,0,48,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Model$ParserSpec,innerclass,3,3,0,3,47,1,0,9,657,0.90350896,0.0,0.0,42,0,37,2,0,3,40,0,0,0,19,1,0,18,0,1,1,0,8,193,40,0,2,0,1,13,0,58,1,21,1,0,0,0,142,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Model$UsageMessageSpec$Anonymous11,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Model$UsageMessageSpec$Anonymous10,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Model$UsageMessageSpec$Anonymous13,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$DefaultFactory,innerclass,9,9,0,9,18,1,0,14,21,0.0,0.0,0.0,7,6,1,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,5,63,15,1,0,3,0,3,1,5,1,4,2,0,0,0,25,10,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Help$SortByShortestOptionNameAlphabetically,innerclass,3,3,0,3,6,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,17,3,0,4,0,0,0,7,6,0,5,1,0,0,0,37,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Range,innerclass,8,8,0,8,73,1,0,39,149,0.6516129,0.0,0.0,31,14,20,7,0,4,24,0,0,0,5,0,3,2,0,0,5,0,35,189,46,0,15,1,10,29,32,28,23,20,2,0,0,0,155,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Model$UsageMessageSpec$Anonymous12,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$BuiltIn$FileConverter,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$IParseResultHandler,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Help$TextTable,innerclass,9,9,0,9,64,1,0,46,108,0.8333334,0.0,0.0,24,4,16,7,1,0,17,0,0,0,8,2,1,6,1,0,6,0,11,228,24,12,13,0,2,11,43,60,24,42,3,0,2,0,220,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\AutoComplete.java,picocli.AutoComplete$CommandDescriptor,innerclass,1,1,0,1,5,1,0,2,0,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,0,0,2,2,0,0,21,4,0,1,0,1,0,1,3,2,3,1,0,0,0,16,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Help$IParamLabelRenderer,interface,4,4,0,4,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Model$Interpolator,innerclass,4,4,0,4,46,1,0,26,20,0.6875,0.0,0.0,8,1,4,4,0,0,4,0,0,0,2,0,0,2,0,0,2,0,2,167,16,5,17,1,1,15,26,45,18,25,3,4,1,0,68,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$DefaultExceptionHandler,innerclass,13,13,0,13,6,2,0,12,10,0.0,0.0,0.0,5,1,3,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,5,22,4,0,0,0,0,0,0,0,0,0,1,0,0,0,90,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$DefaultHelpFactory,innerclass,4,4,0,4,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$RunFirst,innerclass,9,9,0,9,6,3,0,10,6,0.0,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,6,20,6,0,0,0,0,1,1,0,0,0,1,0,0,0,121,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$BuiltIn$CharSequenceConverter,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$InitializationException,innerclass,1,1,0,1,2,5,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,18,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$PicocliException,innerclass,0,0,0,0,2,4,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,28,9,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$NoCompletionCandidates,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0
C:\Users\leven\OneDrive\Desktop\qmood-picocli\versions\v4.0.4\src\main\java\picocli\CommandLine.java,picocli.CommandLine$Model$UnmatchedArgsBinding,innerclass,5,5,0,5,18,1,0,10,0,0.57142854,0.0,0.0,7,2,4,1,0,2,6,0,0,0,4,0,0,4,0,0,2,0,6,73,5,0,5,4,2,6,0,8,0,7,3,0,0,0,74,9,2
